03-02-2016 00:56:07,694670666671353856,,,48 en,0,9T33n,409016998,Epic fighting going on. Open to all #KillerInstinct #twitch #XboxOne #EXTRALIFE
03-02-2016 00:32:50,694664806314352641,,,48 en,4,9T33n,409016998,#KillerInstinct #twitch got lots of people in lobby open to all
02-02-2016 23:44:02,694652523328598017,,76131466,48 en,0,oHDaedae,19187208,@brysontiller #trapsoul #KillerInstinct  two classics
02-02-2016 23:40:11,694651557577494528,,,48 en,0,YiffyShonryu,203811015,Hitting those Crispy manuals in Killer Instinct have me feeling like: #Manuals #KillerInstinct #ShagoBoys https://t.co/8ieI68Ui2G
02-02-2016 23:31:59,694649492071518208,,,48 en,0,KaliniuS,1368155952,Season 3 Aganos tech is going to be fun to explore. Standing HP -> causes stagger -> hit confirm to shadow natural disaster. #KillerInstinct
02-02-2016 23:18:02,694645983217524736,,,48 en,0,9T33n,409016998,#KillerInstinct #EXTRALIFE come join my lobby and play #XboxOne
02-02-2016 23:13:40,694644883051524096,,,48 en,0,encyclopediamk,3315501628,Fans of #MortalKombatX #KillerInstinct #Evo2016 help out! We need all the help we can get! https://t.co/dznTTAml7Y https://t.co/0yexuK4ds1
02-02-2016 23:08:19,694643536868671488,,,48 en,1,9T33n,409016998,#twitch #KillerInstinct come join us play @roby1993001
02-02-2016 23:08:19,694643536868671488,,,48 en,1,9T33n,409016998,#twitch #KillerInstinct come join us play @roby1993001
02-02-2016 22:40:09,694636447077421056,,,48 en,0,DRAGONUNKNOWN,1685601457,I wondered when @KillerInstinct will show off Kim Wu's "Hero Art" picture. Maybe it'll be after Season 3 launch next month. #KillerInstinct
02-02-2016 19:35:16,694589920455692288,,,48 en,0,skyenozomi,2927265885,Reasons Why I Love Riptor<hhhnewline>help the people and launches fire and help the people<hhhnewline>#Iloveriptor<hhhnewline>#Killerinstinct https://t.co/ByR4eP7UoR
30-01-2016 21:33:21,693532472332537856,,,48 en,7,KI_Central,1608576246,With all the new #KillerInstinct Season 3 info revealed today<hhhseparator> how excited are you for its release?
02-02-2016 04:29:12,694361900331749376,,38057202,221 un,11,8BitBeatDown,2844406153,@XboxViking @TheKeits @TheMikeRobles @KillerInstinct @KIWorldCup @KI_Central @Sajam @CEOJebailey #KillerInstinct https://t.co/uAyn1XWm73
02-02-2016 18:05:12,694567254344601600,,,48 en,1,Goldenvssilver,850385676,#killerinstinct Season 3 will be here NEXT MONTH!! Went by so fast. ❤️ @KillerInstinct
02-02-2016 17:56:32,694565073898094592,,,48 en,0,DonPedroX,53978738,Time to let of some steam #KillerInstinct
02-02-2016 00:03:47,694295106757615616,,,48 en,28,Ishmae1,66843667,Fun #KillerInstinct fact: It's Feb 1st today. That means<hhhseparator> at maximum<hhhseparator> you will be playing S3 in 60 days... or less. O.O
02-02-2016 15:00:22,694520740582940672,,,48 en,0,Adamsiddiqui1,599401188,Broly should join the #KillerInstinct roster! #XboxOne
